,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
11598,75,0.3132142857,1361,'2 2BR','1960-1979',0
11599,37,0.1662360178,701,'1 1BR','-5',60000
11600,59,0.1493014527,701,'1 1BR','1960-1979',43200
11601,58,0.16051446949999998,844,'1 1BR','-5',22000
11602,-9,-9.0,1474,'2 2BR','-5',-9
11603,60,0.16383393699999999,1474,'2 2BR','1940-1959',37000
11604,-9,-9.0,1740,'4 4BR+','1940-1959',-9
11605,45,0.4562523949,2058,'3 3BR','1940-1959',44000
11606,53,0.1101417116,2370,'4 4BR+','1960-1979',83000
11607,89,0.3925806452,2370,'4 4BR+','1940-1959',0
11608,48,0.3038924161,2058,'3 3BR','-5',112000
11609,64,0.2928634361,1094,'3 3BR','1940-1959',0
11610,30,0.3707212918,819,'2 2BR','1940-1959',30000
11611,54,0.2350509277,1243,'1 1BR','-5',60000
11612,60,0.3672641739,1094,'3 3BR','-5',37000
11613,45,0.15809435089999999,1095,'3 3BR','1940-1959',27000
11614,53,0.5930181818,1201,'4 4BR+','1990-1999',0
11615,86,1.593528817,1094,'3 3BR','1940-1959',0
11616,40,0.0497369254,1201,'4 4BR+','1960-1979',180000
11617,53,0.1296919634,1095,'3 3BR','-5',55000
11618,44,0.1249591659,1258,'4 4BR+','1960-1979',416943
11619,42,2.1463805895,1095,'3 3BR','1940-1959',5000
11620,77,1.276,1530,'3 3BR','1960-1979',0
11621,54,0.0905006867,969,'3 3BR','-5',43000
11622,77,0.46848,1290,'3 3BR','1960-1979',2583
11623,61,0.1702220525,1595,'4 4BR+','1940-1959',55000
11624,87,0.0845677423,1921,'3 3BR','1940-1959',45000
11625,49,0.0678120696,1394,'3 3BR','1940-1959',406943
11626,63,0.0970763998,1496,'4 4BR+','1980-1989',115000
11627,61,1.5747368421,1394,'3 3BR','-5',16000
11628,27,3.7027434429,1119,'2 2BR','-5',0
11629,82,0.842260153,1394,'3 3BR','-5',0
11630,42,0.2507992301,1603,'4 4BR+','1940-1959',160300
11631,80,0.495049505,1394,'3 3BR','-5',0
11632,-9,-9.0,1496,'4 4BR+','-5',-9
11633,57,0.18986314710000002,1296,'3 3BR','1940-1959',37000
11634,53,0.13116129029999998,1296,'3 3BR','-5',140000
11635,56,0.3231966893,2124,'4 4BR+','-5',59000
11636,-9,-9.0,1243,'1 1BR','-5',-9
11637,42,0.2908200228,1474,'2 2BR','1940-1959',58000
11638,39,8.8249660787,1231,'3 3BR','-5',1500
11639,41,0.28526833949999997,1231,'3 3BR','1940-1959',50000
11640,37,0.1683733909,1231,'3 3BR','1940-1959',38000
11641,26,0.18007803379999998,966,'2 2BR','1960-1979',60000
11642,34,0.23864906739999997,966,'2 2BR','1960-1979',51000
11643,42,0.2829866178,1231,'3 3BR','1940-1959',72000
11644,55,0.2816746328,1231,'3 3BR','-5',40000
11645,39,0.050132981900000005,1032,'4 4BR+','-5',85000
11646,69,0.2118681319,969,'3 3BR','-5',0
11647,59,0.37518785909999997,830,'2 2BR','-5',32650
11648,45,0.7412454286,1382,'2 2BR','1940-1959',20000
11649,76,9.6413793103,1382,'2 2BR','1960-1979',0
11650,52,0.6648374263,2448,'4 4BR+','1960-1979',20000
11651,69,0.9265491981999999,1539,'3 3BR','1960-1979',0
11652,65,0.1732071912,1539,'3 3BR','1940-1959',11053
11653,59,-1.0,748,'1 1BR','1960-1979',0
11654,30,0.1168688948,726,'1 1BR','-5',137000
11655,39,0.08982572609999999,726,'1 1BR','-5',120000
11656,67,0.25154601670000004,726,'1 1BR','1960-1979',5000
11657,49,0.8927605888,796,'2 2BR','1960-1979',7000
11658,47,0.167132634,1091,'3 3BR','-5',78000
11659,21,0.42511210759999996,1361,'2 2BR','1940-1959',0
11660,54,0.14292089189999999,1621,'2 2BR','1960-1979',65000
11661,65,0.10430055199999999,2268,'3 3BR','1960-1979',26000
11662,74,0.2146948126,1895,'3 3BR','-5',0
11663,57,0.2565452829,920,'2 2BR','-5',52000
11664,22,0.3784367871,1296,'3 3BR','1960-1979',25000
11665,53,0.1580456576,1296,'3 3BR','-5',90000
11666,52,0.28929725219999997,1290,'3 3BR','1960-1979',26000
11667,43,0.11625020050000001,2015,'4 4BR+','-5',160000
11668,28,0.3283918184,726,'1 1BR','1960-1979',32000
11669,19,0.5188496697,726,'1 1BR','1960-1979',15000
11670,71,0.6405555556,2058,'3 3BR','1940-1959',0
11671,36,0.0861376842,1094,'3 3BR','1960-1979',147000
11672,34,1.0,1621,'2 2BR','1960-1979',0
11673,61,0.10529625289999998,1294,'1 1BR','-5',35000
11674,66,0.47158352929999997,1474,'2 2BR','1960-1979',57000
11675,35,0.6327672851,1474,'2 2BR','-5',42000
11676,65,1.4072992701,876,'1 1BR','1940-1959',0
11677,57,0.0722545159,993,'3 3BR','-5',48000
11678,65,0.2471305044,2140,'4 4BR+','1960-1979',130000
11679,30,0.2803071555,1243,'1 1BR','-5',75000
11680,21,4.0492141049,1474,'2 2BR','1940-1959',2000
11681,32,0.3839123858,1191,'0 Studio','1960-1979',80000
11682,42,3.0958690569,2077,'4 4BR+','-5',0
11683,36,0.2585340236,1474,'2 2BR','-5',80000
11684,27,0.2463662791,897,'1 1BR','1960-1979',55000
11685,-9,-9.0,897,'1 1BR','1940-1959',-9
11686,93,6.4918032787,993,'3 3BR','-5',0
11687,24,0.4189868293,1438,'2 2BR','1940-1959',40000
11688,83,0.2005217391,1007,'1 1BR','-5',0
11689,29,0.10915541,1202,'2 2BR','-5',44000
11690,25,0.5638163077,1202,'2 2BR','1940-1959',29240
11691,79,0.4,915,'2 2BR','1940-1959',0
11692,69,0.1125892732,1221,'3 3BR','1960-1979',43350
11693,44,0.2132924267,1119,'2 2BR','1960-1979',60000
11694,-9,-9.0,1119,'2 2BR','1960-1979',-9
11695,56,0.52,748,'1 1BR','1960-1979',0
11696,58,0.2849153978,1363,'3 3BR','1960-1979',50000
11697,-9,-9.0,897,'1 1BR','1960-1979',-9
11698,31,0.17944906719999998,1955,'4 4BR+','-5',144000
11699,27,0.2040572535,1792,'3 3BR','-5',139000
11700,52,0.1054037395,1467,'4 4BR+','1960-1979',213000
11701,43,0.1258232236,1462,'4 4BR+','1960-1979',66806
11702,43,0.4507704361,815,'1 1BR','1960-1979',23000
11703,26,0.0866666667,966,'2 2BR','1960-1979',0
11704,50,0.1962637857,815,'1 1BR','1960-1979',40000
11705,55,0.6895384615000001,815,'1 1BR','-5',0
11706,26,0.4474847752,726,'2 2BR','1960-1979',24000
11707,45,-1.0,1231,'3 3BR','-5',0
11708,56,0.2915790014,726,'2 2BR','1960-1979',39000
11709,77,0.13725,1901,'3 3BR','1940-1959',0
11710,61,0.2704451634,1901,'3 3BR','1940-1959',70000
11711,36,0.34601465270000004,1183,'3 3BR','1960-1979',34000
11712,61,0.18376237620000002,1474,'2 2BR','-5',0
11713,58,0.2693594273,1474,'2 2BR','-5',64000
11714,36,0.2937272727,1895,'3 3BR','1960-1979',50000
11715,36,0.5304358266,1243,'1 1BR','1960-1979',50000
11716,39,0.402614125,1474,'2 2BR','1960-1979',41200
11717,71,8.603932584299999,1243,'1 1BR','1940-1959',0
11718,71,0.3353333333,1094,'3 3BR','-5',0
11719,61,0.1885931829,821,'2 2BR','1960-1979',112000
11720,55,0.0865711017,1201,'4 4BR+','1960-1979',160000
11721,-9,-9.0,495,'0 Studio','1940-1959',-9
11722,71,0.0771940299,819,'2 2BR','1940-1959',8000
11723,42,0.1533859124,1094,'3 3BR','1990-1999',110000
11724,-9,-9.0,629,'1 1BR','-5',-9
11725,-9,-9.0,494,'0 Studio','1940-1959',-9
11726,81,1.8058690745,821,'2 2BR','1960-1979',0
11727,40,0.4301566066,1530,'3 3BR','1960-1979',25440
11728,68,0.23859693,1530,'3 3BR','1960-1979',0
11729,38,0.06384830030000001,973,'1 1BR','1960-1979',100000
11730,80,0.5638258281,1290,'3 3BR','1960-1979',0
11731,71,0.06457132230000001,1290,'3 3BR','1940-1959',0
11732,41,0.27265604600000004,1595,'4 4BR+','1960-1979',23000
11733,65,0.1615603086,1921,'3 3BR','1960-1979',105000
11734,46,0.6438121358,1921,'3 3BR','1940-1959',9200
11735,69,0.4705116279,1496,'4 4BR+','1940-1959',0
11736,75,3.41,929,'1 1BR','1960-1979',0
11737,33,1.2524404707999999,1394,'3 3BR','1940-1959',11000
11738,23,0.37816662310000004,1119,'2 2BR','1940-1959',23000
11739,77,1.3611940299,1812,'4 4BR+','-5',0
11740,52,0.0780322038,1603,'4 4BR+','1960-1979',126000
11741,29,0.2078940525,929,'1 1BR','1940-1959',50000
11742,34,0.1719868111,1119,'2 2BR','1940-1959',98000
11743,47,0.2895384615,929,'1 1BR','1980-1989',32000
11744,73,1.7800071659,1394,'3 3BR','1940-1959',0
11745,35,0.1500278623,1296,'3 3BR','1940-1959',140000
11746,57,0.0457483304,1529,'4 4BR+','-5',170000
11747,29,0.4350758853,1474,'2 2BR','1940-1959',70000
11748,35,0.1269138535,966,'2 2BR','-5',0
11749,84,0.3003976292,1231,'3 3BR','1960-1979',40000
11750,70,0.6596887229999999,1231,'3 3BR','1990-1999',5000
11751,46,0.5187748815,1231,'3 3BR','1990-1999',30000
11752,-9,-9.0,966,'2 2BR','-5',-9
11753,44,0.1925527993,1231,'3 3BR','1960-1979',57000
11754,93,0.35615384619999996,1231,'3 3BR','1940-1959',0
11755,60,0.2080784064,966,'2 2BR','-5',69000
11756,70,0.30875,1231,'3 3BR','1940-1959',0
11757,37,0.3229679433,772,'2 2BR','1940-1959',50000
11758,58,0.0631456132,1081,'3 3BR','-5',186500
11759,59,0.1173714286,701,'1 1BR','1960-1979',90000
11760,36,0.18678794129999998,1183,'3 3BR','1940-1959',128000
11761,32,0.15388034949999999,1382,'2 2BR','-5',117000
11762,54,0.057573770499999996,1054,'1 1BR','1980-1989',180000
11763,73,0.8765665236,2448,'4 4BR+','1960-1979',0
11764,46,0.5378444848,1539,'3 3BR','1960-1979',35000
11765,59,0.4975729055,1122,'2 2BR','1960-1979',27000
11766,54,0.2747658877,1122,'2 2BR','1960-1979',36000
11767,-9,-9.0,719,'0 Studio','1940-1959',-9
11768,27,0.5502384367,719,'0 Studio','1940-1959',30000
11769,28,0.6010655252,1363,'3 3BR','1960-1979',22000
11770,26,0.1559775193,1363,'3 3BR','1960-1979',58500
11771,35,0.1662535983,940,'2 2BR','1960-1979',65000
11772,48,0.134925071,1068,'2 2BR','1940-1959',170000
11773,39,0.11973978689999999,1091,'3 3BR','1960-1979',172500
11774,60,0.1640042599,1037,'3 3BR','1960-1979',62000
11775,46,0.1492701538,2077,'4 4BR+','1940-1959',140000
11776,74,0.085294964,2332,'4 4BR+','1960-1979',0
11777,55,0.1126666348,2804,'4 4BR+','1940-1959',125000
11778,47,0.2769857434,993,'3 3BR','1940-1959',28000
11779,56,1.4597441684999999,741,'2 2BR','-5',4000
11780,33,0.4467515614,1621,'2 2BR','1940-1959',37000
11781,68,0.09618452050000001,1895,'3 3BR','1960-1979',96000
11782,45,0.2007533107,2101,'4 4BR+','1940-1959',175000
11783,29,0.4262032514,920,'2 2BR','-5',25000
11784,26,0.2532600496,1296,'3 3BR','1940-1959',55700
11785,22,0.2620087336,1068,'2 2BR','1960-1979',0
11786,40,0.1456973516,828,'2 2BR','1960-1979',80000
11787,64,0.34602197799999995,2675,'4 4BR+','1940-1959',0
11788,43,0.2119726515,1094,'3 3BR','1940-1959',91000
11789,44,0.2817166373,1094,'3 3BR','1940-1959',25528
11790,85,0.018757222900000002,1405,'4 4BR+','-5',54000
11791,65,0.1796778604,830,'2 2BR','1940-1959',0
11792,64,13.411764706,2009,'3 3BR','1960-1979',0
11793,88,0.0960668291,2009,'3 3BR','1940-1959',0
11794,29,0.2647888451,1243,'1 1BR','1960-1979',50000
11795,62,0.0553927626,1921,'3 3BR','-5',105000
11796,72,0.427826087,1385,'4 4BR+','-5',0
11797,74,0.11380530970000001,1336,'4 4BR+','1960-1979',0
11798,54,0.4629839146,1474,'2 2BR','1940-1959',122000
11799,22,-1.0,1191,'0 Studio','-5',0
11800,66,0.5083049249,951,'3 3BR','-5',0
11801,56,0.2928,1025,'3 3BR','1940-1959',0
11802,73,0.2103370787,815,'1 1BR','1960-1979',0
11803,33,0.2694291882,1104,'2 2BR','-5',120000
11804,65,0.28,1627,'3 3BR','1960-1979',0
11805,42,0.1982082387,1202,'2 2BR','1960-1979',70000
11806,49,0.3130847938,1007,'1 1BR','1960-1979',48000
11807,78,0.36634913350000003,1007,'1 1BR','-5',0
11808,29,0.2862548111,1153,'1 1BR','1960-1979',46000
11809,78,0.0461674248,915,'2 2BR','1940-1959',28000
11810,34,0.4492400075,1119,'2 2BR','1960-1979',32000
11811,51,0.6066674002,1627,'3 3BR','-5',33000
11812,-9,-9.0,1438,'2 2BR','-5',-9
11813,60,0.0041511875,1798,'3 3BR','-5',133000
11814,76,0.7928571429000001,1191,'1 1BR','1960-1979',0
11815,58,0.25817427390000003,1595,'4 4BR+','1960-1979',0
11816,60,0.1354766355,945,'2 2BR','1960-1979',75000
11817,77,0.21704347829999998,915,'2 2BR','1940-1959',0
11818,32,0.1624563182,730,'1 1BR','1940-1959',75000
11819,29,0.19163544510000002,980,'2 2BR','1940-1959',44500
11820,81,0.11269565220000001,1243,'3 3BR','1960-1979',0
11821,45,0.6816234847,1279,'3 3BR','1980-1989',110000
11822,-9,-9.0,1241,'1 1BR','-5',-9
11823,39,0.1002319136,935,'2 2BR','-5',4000
11824,28,0.1010786294,966,'2 2BR','1960-1979',105000
11825,-9,-9.0,1191,'0 Studio','1960-1979',-9
11826,32,0.0426122799,1191,'0 Studio','1940-1959',683886
11827,76,0.0661544602,1901,'3 3BR','1940-1959',41080
11828,84,0.0650719424,1901,'3 3BR','1960-1979',0
11829,70,0.7913709507,2332,'4 4BR+','1960-1979',21000
11830,25,0.1149665459,1241,'1 1BR','-5',90000
11831,31,1.13,879,'1 1BR','1940-1959',0
11832,20,0.4319595236,879,'1 1BR','1960-1979',19000
11833,38,0.2026993182,1610,'2 2BR','1960-1979',36000
11834,47,0.2431174427,1262,'1 1BR','1960-1979',78000
11835,57,3.74,1277,'3 3BR','1940-1959',0
11836,36,0.3874730207,1474,'2 2BR','1990-1999',70000
11837,82,0.5828571429,1598,'3 3BR','1940-1959',0
11838,84,0.1853040895,1598,'3 3BR','1940-1959',45000
11839,45,0.10789004279999999,2058,'3 3BR','1940-1959',180000
11840,50,0.1368109538,2058,'3 3BR','1940-1959',268000
11841,57,-1.0,819,'2 2BR','1940-1959',0
11842,26,0.167132634,495,'0 Studio','1960-1979',39000
11843,64,0.5276963432,494,'0 Studio','1990-1999',0
11844,42,0.1179696164,1094,'3 3BR','1990-1999',138000
11845,53,0.20875656739999998,821,'2 2BR','1960-1979',0
11846,38,0.1310679612,1201,'4 4BR+','1990-1999',100000
11847,60,0.29952,1094,'3 3BR','1960-1979',0
11848,71,0.1511650485,1094,'3 3BR','1960-1979',0
11849,27,0.1446470103,1094,'3 3BR','1960-1979',80000
11850,42,0.24393624390000002,629,'1 1BR','1940-1959',26000
11851,60,0.8915492958,748,'0 Studio','1940-1959',0
11852,42,0.30532692710000003,1862,'4 4BR+','-5',24000
11853,74,0.2511143198,1116,'2 2BR','1960-1979',47000
11854,75,0.5411320755,1763,'3 3BR','1940-1959',0
11855,42,0.1672139025,1183,'3 3BR','1960-1979',25000
11856,63,0.19045454550000002,2209,'4 4BR+','-5',0
11857,81,0.439,1921,'3 3BR','1960-1979',0
11858,69,0.0953296089,1394,'3 3BR','1990-1999',130000
11859,40,0.1910082645,788,'0 Studio','1940-1959',60000
11860,75,0.215243553,1119,'2 2BR','1940-1959',0
11861,42,0.2392638037,1394,'3 3BR','-5',0
11862,33,0.322252366,1394,'3 3BR','1960-1979',45000
11863,47,0.1536981059,1496,'4 4BR+','1960-1979',260000
11864,-9,-9.0,1496,'4 4BR+','-5',-9
11865,55,0.1411764706,1394,'3 3BR','-5',75000
11866,47,0.2808,1496,'4 4BR+','1940-1959',98000
11867,39,0.6075949367,1529,'4 4BR+','-5',40000
11868,42,0.326469165,1343,'3 3BR','1960-1979',8400
11869,40,0.8082265531999999,1243,'1 1BR','1960-1979',15000
11870,24,0.2255474453,1436,'4 4BR+','1940-1959',25000
11871,72,0.49,966,'2 2BR','-5',0
11872,35,1.2494141279000002,1231,'3 3BR','-5',6000
11873,56,0.1393811956,1231,'3 3BR','1940-1959',40000
11874,93,0.39220706479999995,1416,'4 4BR+','-5',24563
11875,50,2.2211499799000003,1436,'4 4BR+','1960-1979',7500
11876,84,0.4068493151,815,'1 1BR','-5',0
11877,57,0.18534863199999999,619,'1 1BR','1960-1979',8500
11878,32,0.058487395,969,'3 3BR','-5',13000
11879,28,0.0769444475,1183,'3 3BR','-5',86000
11880,46,0.1550289201,2448,'4 4BR+','1960-1979',203000
11881,54,0.3959833795,2448,'4 4BR+','1960-1979',28000
11882,83,0.6933333333,828,'2 2BR','1940-1959',0
11883,49,0.2526638017,1363,'3 3BR','-5',51000
11884,45,-1.0,726,'1 1BR','-5',0
11885,27,0.1738376648,1599,'4 4BR+','1940-1959',120000
11886,41,0.0132064381,1894,'3 3BR','1960-1979',80000
11887,86,0.3436363636,1241,'1 1BR','1960-1979',0
11888,21,0.7146581111,659,'1 1BR','-5',10000
11889,51,0.3733617901,1901,'3 3BR','1960-1979',60000
11890,24,0.1233420467,585,'1 1BR','1960-1979',62000
11891,34,0.20477324100000002,1191,'1 1BR','1960-1979',50000
11892,37,0.1903107282,1412,'2 2BR','1940-1959',66000
11893,46,0.3255119143,1236,'2 2BR','-5',49000
11894,61,0.6828597617000001,975,'2 2BR','1960-1979',0
11895,59,0.7368595041,1243,'1 1BR','1940-1959',48000
11896,48,0.13599535880000002,1243,'1 1BR','1940-1959',100000
11897,79,0.05556666,1595,'4 4BR+','1940-1959',0
11898,42,0.1530673257,1290,'3 3BR','1960-1979',12004
11899,-9,-9.0,830,'2 2BR','-5',-9
11900,63,0.38482865060000004,2270,'3 3BR','1960-1979',70000
11901,61,1.2963520668000001,1599,'4 4BR+','-5',0
11902,27,0.4523952455,1599,'4 4BR+','1940-1959',25000
11903,34,0.8141025640999999,659,'1 1BR','1960-1979',0
11904,35,0.6346153846,659,'1 1BR','1960-1979',0
11905,68,0.4726000264,1583,'2 2BR','-5',0
11906,52,0.3316589471,2058,'3 3BR','1960-1979',20000
11907,66,0.1984612066,1173,'3 3BR','1960-1979',24000
11908,44,0.440754385,1201,'4 4BR+','1960-1979',20800
11909,34,0.27549678969999997,1094,'3 3BR','1960-1979',52500
11910,-9,-9.0,1405,'4 4BR+','-5',-9
11911,83,0.2253387212,2448,'4 4BR+','1960-1979',0
11912,34,0.3187881528,2009,'3 3BR','-5',62000
11913,85,0.72375,1343,'3 3BR','1940-1959',0
11914,68,0.2397738418,1294,'1 1BR','1960-1979',28752
11915,40,1.5339883697999999,1621,'2 2BR','1940-1959',10000
11916,54,0.0800693935,1243,'1 1BR','1960-1979',30000
11917,-9,-9.0,876,'1 1BR','1960-1979',-9
11918,-9,-9.0,1122,'2 2BR','1960-1979',-9
11919,28,0.1384416406,1921,'3 3BR','-5',341943
11920,38,0.12398540470000001,2140,'4 4BR+','1940-1959',161200
11921,36,0.1689212455,940,'2 2BR','1940-1959',122000
11922,66,0.1418181818,940,'2 2BR','-5',0
11923,29,0.1990288614,994,'2 2BR','-5',55000
11924,34,0.3994879239,1243,'1 1BR','1960-1979',175000
11925,60,-1.0,1251,'2 2BR','1960-1979',0
11926,56,-1.0,1002,'3 3BR','-5',0
11927,29,0.2966816246,740,'2 2BR','-5',35000
11928,54,0.1114936522,1002,'3 3BR','1960-1979',130000
11929,76,0.3233950283,1008,'3 3BR','1960-1979',0
11930,66,0.3421899774,2332,'4 4BR+','1960-1979',0
11931,36,1.0771669308,969,'3 3BR','1960-1979',0
11932,40,0.29343984370000004,966,'2 2BR','1940-1959',34840
11933,44,0.1614521414,969,'3 3BR','1960-1979',68000
11934,35,0.6544789762,1584,'3 3BR','1940-1959',23000
11935,30,0.5140980871999999,741,'2 2BR','1960-1979',19200
11936,60,0.5749671608,741,'2 2BR','1940-1959',16000
11937,53,0.4475409836,741,'2 2BR','1960-1979',0
11938,61,0.1450191069,1721,'3 3BR','1990-1999',145000
11939,55,0.2049420932,1202,'2 2BR','1960-1979',75000
11940,48,0.1005351617,1623,'3 3BR','-5',117000
11941,50,0.7903835712999999,1335,'2 2BR','1990-1999',105000
11942,63,0.3096159858,1335,'2 2BR','After 2010',0
11943,56,48.235294118,1256,'2 2BR','1940-1959',0
11944,68,7.9102040816,1202,'2 2BR','-5',0
11945,33,0.0541712692,1721,'3 3BR','1940-1959',341943
11946,77,5.904,1335,'2 2BR','1960-1979',0
11947,56,0.5503971119,1256,'2 2BR','1990-1999',0
11948,63,0.1723764706,1119,'2 2BR','1960-1979',13000
11949,68,0.3160805696,1394,'3 3BR','-5',43000
11950,53,0.2699288307,1119,'2 2BR','1960-1979',35000
11951,43,0.1056495453,1871,'4 4BR+','-5',468204
11952,79,0.1959445746,1955,'4 4BR+','1960-1979',0
11953,41,0.1629426871,1627,'3 3BR','-5',180000
11954,36,0.1998175621,1277,'3 3BR','1960-1979',125000
11955,70,1.3349338041,1792,'3 3BR','1940-1959',20000
11956,83,0.5499481296000001,1792,'3 3BR','1940-1959',0
11957,40,0.0675048754,1438,'2 2BR','-5',360000
11958,70,0.2710204082,729,'2 2BR','1960-1979',0
11959,24,0.21675847550000002,1412,'2 2BR','1960-1979',35000
11960,74,0.2343347639,1290,'3 3BR','1960-1979',0
11961,66,1.7238459155,1243,'3 3BR','1960-1979',0
11962,68,0.7494447106000001,1231,'3 3BR','1960-1979',15000
11963,56,0.6024535873,1243,'3 3BR','1990-1999',39400
11964,69,0.5758030621,1243,'3 3BR','1990-1999',16626
11965,60,0.2811652317,1243,'3 3BR','1980-1989',25434
11966,-9,-9.0,971,'2 2BR','1990-1999',-9
11967,42,0.2717198613,1436,'4 4BR+','-5',140000
11968,61,0.2608067807,1445,'4 4BR+','1960-1979',51852
11969,34,0.5089651406,971,'2 2BR','1980-1989',22000
11970,62,0.263101062,1459,'4 4BR+','-5',10512
11971,28,4.112732763,755,'1 1BR','-5',2000
11972,51,0.1373997063,966,'2 2BR','-5',94000
11973,53,3.5801697186,726,'2 2BR','1960-1979',0
11974,34,0.20704180170000003,1243,'1 1BR','1940-1959',215000
11975,44,0.2281793266,2058,'3 3BR','-5',100000
11976,41,0.1971213548,2058,'3 3BR','-5',120000
11977,49,0.0728031835,887,'2 2BR','1960-1979',46000
11978,52,0.427463085,1474,'2 2BR','-5',12000
11979,42,0.3039943443,1474,'2 2BR','-5',0
11980,40,0.37544884380000004,1577,'3 3BR','-5',41800
11981,27,0.2473205688,1577,'3 3BR','-5',80000
11982,33,0.31078848859999997,1924,'4 4BR+','1960-1979',44000
11983,32,0.5005422541,1282,'3 3BR','1960-1979',12000
11984,85,0.217325228,1204,'3 3BR','1940-1959',0
11985,44,0.20684210530000002,793,'1 1BR','-5',15000
11986,73,0.6216889709000001,1895,'3 3BR','1960-1979',15500
11987,58,0.18939883649999997,1895,'3 3BR','1940-1959',130000
11988,70,0.16985298280000002,718,'2 2BR','1960-1979',20000
11989,73,0.3177142857,951,'3 3BR','1960-1979',0
11990,57,0.5303345033,951,'3 3BR','1940-1959',14000
11991,67,0.6149994635,1598,'3 3BR','1960-1979',28000
11992,27,0.23458615230000002,2268,'3 3BR','1960-1979',115000
11993,33,0.2814593251,1621,'2 2BR','1960-1979',95000
11994,67,0.2603936799,1895,'3 3BR','-5',68000
11995,52,0.28751535,2179,'4 4BR+','-5',0
11996,56,0.1637837838,1094,'3 3BR','1990-1999',0
11997,81,0.1911167513,1196,'4 4BR+','-5',39000
11998,49,0.3375,629,'1 1BR','-5',4000
11999,44,0.5995655322,1095,'3 3BR','-5',0
12000,65,0.34441944770000005,1201,'4 4BR+','1960-1979',0
12001,77,2.2113495087,1196,'4 4BR+','1960-1979',0
12002,36,0.057735011100000004,1201,'4 4BR+','1960-1979',100000
12003,-9,-9.0,629,'1 1BR','-5',-9
12004,45,0.2903032323,874,'2 2BR','-5',60000
12005,63,0.4187267556,1236,'2 2BR','1940-1959',0
12006,-9,-9.0,876,'1 1BR','1960-1979',-9
12007,54,0.25155330859999997,1592,'4 4BR+','1960-1979',125000
12008,-9,-9.0,1363,'3 3BR','1960-1979',-9
12009,37,0.591008138,1183,'3 3BR','1960-1979',45000
12010,82,0.16217110710000002,1394,'3 3BR','-5',16000
12011,-9,-9.0,1119,'2 2BR','1960-1979',-9
12012,72,0.0476107166,1496,'4 4BR+','1960-1979',21000
12013,69,0.7424859111,1496,'4 4BR+','1960-1979',0
